,text,label
3070,We've got five-hundred thousand more Americans unemployed today than we had three months ago.,1
3071,1 percent of Americans is the highest it's been since 1928.,1
3072,So it's not just the addition of troops that matters.,0
3073,"Senator Obama will tell you, in the -- as the extreme environmentalists do, it has to be safe.",0
3074,Americans ought to have it too.,0
3075,That's why I'm such a strong believer in medical liability reform.,0
3076,And it also requires us to maintain some continuity -- some bipartisan American commitment to certain principles.,0
3077,"Uh - I would also suggest that insofar as his statement is concerned, that I think it would be improper for the President of the United States to disclose uh - the instances in which members of his official family had made recommendations, as I have made them through the years to him, which he has accepted or rejected.",0
3078,I think the principal that separates me is that 5 and a half million people came together on their own and put me on the ballot.,1
3079,"If you've got an employer-based health care plan, you keep it.",0
3080,"Until we got a Republican Congress, we finally got action, I'm proud of my colleagues in the Republican Party for getting that done.",1
3081,We are better off than we were four years ago.,0
3082,"Well, one thing I'd do is get rid of carried interest.",0
3083,It was a beautiful moment and I think she'll do a first-class job on that commission.,0
3084,All that his advisers do is to give counsel when he asks for it.,0
3085,"Nobody who's looked at it that's serious, actually believes it adds up.",0
3086,"This lady said here, how have you been affected by the economy.",1
3087,"And we've probably got two and a half more million people who are not looking for jobs any more, because they've given up hope.",1
3088,He believes in deregulation in every circumstance.,1
3089,Can you run through the list again?,0
3090,And it would also take making it clear to the Russians and the Syrians that our purpose here was to provide safe zones on the ground.,0
3091,"But in this case it was a nation-building exercise, and same with Haiti.",1
3092,And you talk about cutting benefits.,1
3093,"When I came into office, we were still bogged down in Iraq and Afghanistan had been drifting for a decade.",1
3094,"Now, here are the steps that I would take, first of all.",0
3095,"They pulled out of the global warming, declared it dead, didn't even accept the science.",1
3096,We also want to say that insofar as is humanly possible the banking industry itself should pay for the cost of any bank failures; the taxpayers should not.,0
3097,It was just right through the roof.,0
3098,"He's already got $3 trillion, according to The Washington Post, of expenses that he's put on the line from his convention and the promises of this campaign, none of which are paid for.",1
3099,I think credibility is important.,0
3100,Right now our military is the strongest in the entire history of the world.,1
3101,"But let me also note that as I said earlier, we're going to have to do more than just going after leaders and -- and killing bad guys, important as that is.",0
3102,"And so I say that we believe that our policies of military strength, of economic strength, of diplomatic firmness first will keep the peace and keep it without surrender.",0
3103,We could have an urban homestead act.,0
3104,That is the bottom line.,0
3105,"I don't really think it's any of my -- you know, any of my concerns what -- how you conduct your sex life.",0
3106,You must always remember that a president can't stop anything unless he has the people behind him.,0
3107,"As far as our other issues that he brought up are concerned, I know the veterans.",0
3108,And the equal rights amendment only says that equality of rights shall not be abridged for omen b the Federal Government or by he state governments.,1
